compressor_library,compressor_codec,compressor_version,compressor_flags,compression_speed,decompression_speed,original_size,compressed_size,compression_ratio,dataset
lzg,lzg,1.0.8,-8,5.34,515.22,7251944,5930187,81.77,silesia/sao
lzg,lzg,1.0.8,-9,1.96,533.8,7251944,5827049,80.35,silesia/sao
lzham,lzham,1.0,-d26,6.48,109.96,7251944,4990889,68.82,silesia/sao
lzham,lzham,1.0,-d26,1.82,127.49,7251944,4734194,65.28,silesia/sao
lzham,lzham,1.0,-d26,1.65,135.99,7251944,4683528,64.58,silesia/sao
lzham,lzham,1.0,-d26,1.56,139.09,7251944,4664504,64.32,silesia/sao
lzham,lzham,1.0,-d26,1.55,139.38,7251944,4664499,64.32,silesia/sao
lzjb,lzjb,2010,,238.66,569.02,7251944,7005137,96.6,silesia/sao
lzlib,lzlib,1.8,-0,14.41,22.17,7251944,5005573,69.02,silesia/sao
lzlib,lzlib,1.8,-1,4.82,23.68,7251944,4731967,65.25,silesia/sao
lzlib,lzlib,1.8,-2,3.82,23.85,7251944,4678140,64.51,silesia/sao
lzlib,lzlib,1.8,-3,2.83,24.02,7251944,4650236,64.12,silesia/sao
lzlib,lzlib,1.8,-4,2.32,24.37,7251944,4487534,61.88,silesia/sao
lzlib,lzlib,1.8,-5,2.14,24.51,7251944,4418286,60.93,silesia/sao
lzlib,lzlib,1.8,-6,2.2,24.51,7251944,4415025,60.88,silesia/sao
lzlib,lzlib,1.8,-7,2.16,24.53,7251944,4413094,60.85,silesia/sao
lzlib,lzlib,1.8,-8,2.14,24.52,7251944,4413094,60.85,silesia/sao
lzlib,lzlib,1.8,-9,2.1,24.54,7251944,4413094,60.85,silesia/sao
lzma,lzma,16.04,-0,13.26,28.22,7251944,4923529,67.89,silesia/sao
lzma,lzma,16.04,-1,11.08,28.86,7251944,4895011,67.5,silesia/sao
lzma,lzma,16.04,-2,9.81,29.11,7251944,4892916,67.47,silesia/sao
lzma,lzma,16.04,-3,6.98,29.3,7251944,4892610,67.47,silesia/sao
lzma,lzma,16.04,-4,5.02,29.44,7251944,4894122,67.49,silesia/sao
lzma,lzma,16.04,-5,2.57,31.82,7251944,4418197,60.92,silesia/sao
lzma,lzma,16.04,-6,2.57,31.8,7251944,4418197,60.92,silesia/sao
lzma,lzma,16.04,-7,2.57,31.85,7251944,4423158,60.99,silesia/sao
lzma,lzma,16.04,-8,2.58,31.87,7251944,4423158,60.99,silesia/sao
lzma,lzma,16.04,-9,2.58,31.86,7251944,4423158,60.99,silesia/sao
lzmat,lzmat,1.01,,31.59,273.49,7251944,5862040,80.83,silesia/sao
lzo,lzo1,2.09,-1,118.27,566.29,7251944,6464432,89.14,silesia/sao
lzo,lzo1,2.09,-99,59.97,618.61,7251944,6008283,82.85,silesia/sao
lzo,lzo1a,2.09,-1,116.33,659.64,7251944,6410210,88.39,silesia/sao
lzo,lzo1a,2.09,-99,59,714.83,7251944,5984603,82.52,silesia/sao
lzo,lzo1b,2.09,-1,104.5,735.8,7251944,6324232,87.21,silesia/sao
lzo,lzo1b,2.09,-2,105.03,752.02,7251944,6271380,86.48,silesia/sao
lzo,lzo1b,2.09,-3,103.91,750.62,7251944,6257840,86.29,silesia/sao
lzo,lzo1b,2.09,-4,136.97,697.53,7251944,6186795,85.31,silesia/sao
lzo,lzo1b,2.09,-5,138.62,702.61,7251944,6164158,85,silesia/sao
lzo,lzo1b,2.09,-6,135.26,712.78,7251944,6138986,84.65,silesia/sao
lzo,lzo1b,2.09,-7,100.55,704.94,7251944,6119478,84.38,silesia/sao
lzo,lzo1b,2.09,-8,96.96,710.7,7251944,6102518,84.15,silesia/sao
lzo,lzo1b,2.09,-9,112.85,709.2,7251944,6103877,84.17,silesia/sao
lzo,lzo1b,2.09,-99,53.54,692.94,7251944,6008307,82.85,silesia/sao
lzo,lzo1b,2.09,-999,8.25,765.09,7251944,5682628,78.36,silesia/sao
lzo,lzo1c,2.09,-1,113.21,842.78,7251944,6285989,86.68,silesia/sao
lzo,lzo1c,2.09,-2,107.82,854.89,7251944,6243954,86.1,silesia/sao
lzo,lzo1c,2.09,-3,105.22,851.5,7251944,6237696,86.01,silesia/sao
lzo,lzo1c,2.09,-4,92.64,747.56,7251944,6186337,85.31,silesia/sao
lzo,lzo1c,2.09,-5,94.39,749.08,7251944,6167238,85.04,silesia/sao
lzo,lzo1c,2.09,-6,94.88,757.18,7251944,6144866,84.73,silesia/sao
lzo,lzo1c,2.09,-7,63.43,754.26,7251944,6106779,84.21,silesia/sao
lzo,lzo1c,2.09,-8,64.31,758.93,7251944,6096540,84.07,silesia/sao
lzo,lzo1c,2.09,-9,84.56,754.48,7251944,6088064,83.95,silesia/sao
lzo,lzo1c,2.09,-99,50.06,742.75,7251944,6000644,82.75,silesia/sao
lzo,lzo1c,2.09,-999,24.83,816.02,7251944,5749926,79.29,silesia/sao
lzo,lzo1f,2.09,-1,100.97,671.78,7251944,6366762,87.79,silesia/sao
lzo,lzo1f,2.09,-999,23.36,658.53,7251944,5924189,81.69,silesia/sao
lzo,lzo1x,2.09,-1,389.4,851.75,7251944,6469903,89.22,silesia/sao
lzo,lzo1x,2.09,-11,487.04,1094.3,7251944,6835468,94.26,silesia/sao
lzo,lzo1x,2.09,-12,446.34,947.51,7251944,6699782,92.39,silesia/sao
lzo,lzo1x,2.09,-15,415.8,878.94,7251944,6579457,90.73,silesia/sao
lzo,lzo1x,2.09,-999,7.01,607.53,7251944,5771688,79.59,silesia/sao
lzo,lzo1y,2.09,-1,388.92,890.74,7251944,6567084,90.56,silesia/sao
lzo,lzo1y,2.09,-999,6.97,618.72,7251944,5827625,80.36,silesia/sao
lzo,lzo1z,2.09,-999,6.98,600.12,7251944,5780251,79.71,silesia/sao
lzo,lzo2a,2.09,-999,27.71,456.1,7251944,5677173,78.28,silesia/sao
lzrw,lzrw,15-Jul-1991,-1,146.75,474.75,7251944,6582297,90.77,silesia/sao
lzrw,lzrw,15-Jul-1991,-2,148.13,484.31,7251944,6582297,90.77,silesia/sao
lzrw,lzrw,15-Jul-1991,-3,234.66,458.52,7251944,6540282,90.19,silesia/sao
lzrw,lzrw,15-Jul-1991,-4,223.49,354.36,7251944,6477885,89.33,silesia/sao
lzrw,lzrw,15-Jul-1991,-5,97.62,350.83,7251944,6178268,85.19,silesia/sao
lzvn,lzvn,2017-03-08,,43.12,862.89,7251944,6011856,82.9,silesia/sao
quicklz,quicklz,1.5.0,-1,345.17,321.15,7251944,6498301,89.61,silesia/sao
quicklz,quicklz,1.5.0,-2,153.18,256.48,7251944,6121309,84.41,silesia/sao
quicklz,quicklz,1.5.0,-3,39.83,732.04,7251944,6073127,83.74,silesia/sao
shrinker,shrinker,0.1,,342.08,1700.1,7251944,6394653,88.18,silesia/sao
slz,slz_deflate,1.0.0,-1,227.91,274.76,7251944,6445314,88.88,silesia/sao
slz,slz_deflate,1.0.0,-2,226.81,271.6,7251944,6409125,88.38,silesia/sao
slz,slz_deflate,1.0.0,-3,226.43,271.21,7251944,6400149,88.25,silesia/sao
slz,slz_gzip,1.0.0,-1,208.44,252.21,7251944,6445320,88.88,silesia/sao
slz,slz_gzip,1.0.0,-2,207.3,249.73,7251944,6409131,88.38,silesia/sao
slz,slz_gzip,1.0.0,-3,206.92,249.29,7251944,6400155,88.25,silesia/sao
slz,slz_zlib,1.0.0,-1,194.62,226.85,7251944,6445332,88.88,silesia/sao
slz,slz_zlib,1.0.0,-2,193.93,224.9,7251944,6409143,88.38,silesia/sao
slz,slz_zlib,1.0.0,-3,193.68,224.33,7251944,6400167,88.25,silesia/sao
snappy,snappy,1.1.4,,329.25,1349.54,7251944,6469352,89.21,silesia/sao
wflz,wflz,2015-09-16,,117.73,1123.05,7251944,6677960,92.09,silesia/sao
xpack,xpack,2016-06-02,-1,74.06,402.79,7251944,5259606,72.53,silesia/sao
xpack,xpack,2016-06-02,-2,36.46,427.81,7251944,5110623,70.47,silesia/sao
xpack,xpack,2016-06-02,-3,27.89,434.85,7251944,5104052,70.38,silesia/sao
xpack,xpack,2016-06-02,-4,31.36,430.04,7251944,5160177,71.16,silesia/sao
xpack,xpack,2016-06-02,-5,24.27,442.47,7251944,5134958,70.81,silesia/sao
xpack,xpack,2016-06-02,-6,18.89,452.08,7251944,5111733,70.49,silesia/sao
xpack,xpack,2016-06-02,-7,14.37,456.41,7251944,5093491,70.24,silesia/sao
xpack,xpack,2016-06-02,-8,10.88,462.31,7251944,5082051,70.08,silesia/sao
xpack,xpack,2016-06-02,-9,8.61,464.15,7251944,5074272,69.97,silesia/sao
xz,xz,5.2.3,-0,10.06,24.24,7251944,4966019,68.48,silesia/sao
xz,xz,5.2.3,-1,6.82,25.05,7251944,4924632,67.91,silesia/sao
xz,xz,5.2.3,-2,4.48,25.48,7251944,4877019,67.25,silesia/sao
xz,xz,5.2.3,-3,3.28,25.7,7251944,4852943,66.92,silesia/sao
xz,xz,5.2.3,-4,2.49,27.16,7251944,4423850,61,silesia/sao
xz,xz,5.2.3,-5,2.5,27,7251944,4413275,60.86,silesia/sao
xz,xz,5.2.3,-6,2.49,27.05,7251944,4414351,60.87,silesia/sao
xz,xz,5.2.3,-7,2.54,27.01,7251944,4414351,60.87,silesia/sao
xz,xz,5.2.3,-8,2.53,27.05,7251944,4414351,60.87,silesia/sao
xz,xz,5.2.3,-9,2.53,26.76,7251944,4414351,60.87,silesia/sao
zlib,zlib,1.2.11,-1,44.5,223.56,7251944,5567774,76.78,silesia/sao
zlib,zlib,1.2.11,-2,40.84,229.11,7251944,5504015,75.9,silesia/sao
zlib,zlib,1.2.11,-3,33.49,233.94,7251944,5439345,75.01,silesia/sao
zlib,zlib,1.2.11,-4,34.28,242.76,7251944,5394610,74.39,silesia/sao
zlib,zlib,1.2.11,-5,24.08,238.23,7251944,5370122,74.05,silesia/sao
zlib,zlib,1.2.11,-6,17.71,244.99,7251944,5331799,73.52,silesia/sao
zlib,zlib,1.2.11,-7,16.31,245.5,7251944,5327683,73.47,silesia/sao
zlib,zlib,1.2.11,-8,14.4,246.01,7251944,5325920,73.44,silesia/sao
zlib,zlib,1.2.11,-9,14.38,245.99,7251944,5325920,73.44,silesia/sao
zstd,zstd,1.3.4,-1,215.67,496.81,7251944,6254282,86.24,silesia/sao
zstd,zstd,1.3.4,-2,161.69,484.87,7251944,5822539,80.29,silesia/sao
zstd,zstd,1.3.4,-3,109.92,489.72,7251944,5556250,76.62,silesia/sao
zstd,zstd,1.3.4,-4,99.29,490.89,7251944,5475386,75.5,silesia/sao
zstd,zstd,1.3.4,-5,49.55,483.72,7251944,5349619,73.77,silesia/sao
zstd,zstd,1.3.4,-6,41.18,505.94,7251944,5293554,72.99,silesia/sao
zstd,zstd,1.3.4,-7,30.66,509.46,7251944,5261674,72.56,silesia/sao
zstd,zstd,1.3.4,-8,22.67,501.41,7251944,5254745,72.46,silesia/sao
zstd,zstd,1.3.4,-9,18.05,501.79,7251944,5239710,72.25,silesia/sao
zstd,zstd,1.3.4,-10,14.87,512.63,7251944,5226664,72.07,silesia/sao
zstd,zstd,1.3.4,-11,11.47,495.03,7251944,5209355,71.83,silesia/sao
zstd,zstd,1.3.4,-12,9.4,491.1,7251944,5205615,71.78,silesia/sao
zstd,zstd,1.3.4,-13,7.62,481.66,7251944,5215800,71.92,silesia/sao
zstd,zstd,1.3.4,-14,7.26,481.37,7251944,5213861,71.9,silesia/sao
zstd,zstd,1.3.4,-15,5.82,507.94,7251944,5207071,71.8,silesia/sao
zstd,zstd,1.3.4,-16,5.92,482.78,7251944,5106739,70.42,silesia/sao
zstd,zstd,1.3.4,-17,4.71,475.92,7251944,5091233,70.21,silesia/sao
zstd,zstd,1.3.4,-18,4.06,625.04,7251944,5022176,69.25,silesia/sao
zstd,zstd,1.3.4,-19,3.7,622.57,7251944,5020395,69.23,silesia/sao
zstd,zstd,1.3.4,-20,3.63,596.9,7251944,5014610,69.15,silesia/sao
zstd,zstd,1.3.4,-21,3.65,596.5,7251944,5014610,69.15,silesia/sao
zstd,zstd,1.3.4,-22,3.63,596.9,7251944,5014610,69.15,silesia/sao
zstd_fast,zstd_fast,1.3.4,--5,793.5,3022.53,7251944,6933210,95.6,silesia/sao
zstd_fast,zstd_fast,1.3.4,--4,681.37,2572.53,7251944,6823993,94.1,silesia/sao
zstd_fast,zstd_fast,1.3.4,--3,593.95,2504.5,7251944,6813541,93.95,silesia/sao
zstd_fast,zstd_fast,1.3.4,--2,453.49,2073.97,7251944,6678532,92.09,silesia/sao
zstd_fast,zstd_fast,1.3.4,--1,291.95,1833.58,7251944,6551056,90.34,silesia/sao
brotli,brotli,1.0.7,-0,255.57,323.3,41458703,14559362,35.12,silesia/webster
brotli,brotli,1.0.7,-1,184.79,341.51,41458703,13462028,32.47,silesia/webster
brotli,brotli,1.0.7,-2,97.99,372.62,41458703,12654663,30.52,silesia/webster
brotli,brotli,1.0.7,-3,87.11,389.9,41458703,12411291,29.94,silesia/webster
brotli,brotli,1.0.7,-4,43.1,451.03,41458703,10991230,26.51,silesia/webster
brotli,brotli,1.0.7,-5,28.89,434.49,41458703,10592409,25.55,silesia/webster
brotli,brotli,1.0.7,-6,19.65,449.21,41458703,10278832,24.79,silesia/webster
brotli,brotli,1.0.7,-7,12.69,455.91,41458703,10019972,24.17,silesia/webster
brotli,brotli,1.0.7,-8,9.26,461.68,41458703,9837457,23.73,silesia/webster
brotli,brotli,1.0.7,-9,7.02,462.34,41458703,9706993,23.41,silesia/webster
brotli,brotli,1.0.7,-10,1.27,409.74,41458703,8924974,21.53,silesia/webster
brotli,brotli,1.0.7,-11,0.57,457.64,41458703,8788890,21.2,silesia/webster
crush,crush,1.0,-0,44.51,302.47,41458703,12752811,30.76,silesia/webster
crush,crush,1.0,-1,2.87,359.7,41458703,10826131,26.11,silesia/webster
crush,crush,1.0,-2,0.36,371.59,41458703,10430224,25.16,silesia/webster
csc,csc,2016-10-13,-1,18.97,64.65,41458703,10360155,24.99,silesia/webster
csc,csc,2016-10-13,-2,12.51,69.84,41458703,9608210,23.18,silesia/webster
csc,csc,2016-10-13,-3,6.96,64.59,41458703,9542138,23.02,silesia/webster
csc,csc,2016-10-13,-4,4.96,68.14,41458703,9069476,21.88,silesia/webster
csc,csc,2016-10-13,-5,2.37,72.62,41458703,8405478,20.27,silesia/webster
density,density,0.14.2,-1,1172.18,1848.11,41458703,23907191,57.67,silesia/webster
density,density,0.14.2,-2,608.77,995.25,41458703,18279083,44.09,silesia/webster
density,density,0.14.2,-3,348.44,383.85,41458703,15388691,37.12,silesia/webster
fastlz,fastlz,0.1,-1,278.45,457.14,41458703,20113352,48.51,silesia/webster
fastlz,fastlz,0.1,-2,264.97,454.85,41458703,19693994,47.5,silesia/webster
gipfeli,gipfeli,2016-07-13,,244.96,377.58,41458703,16152312,38.96,silesia/webster
lz4,lz4,1.8.3,,410.88,2620.78,41458703,20139988,48.58,silesia/webster
lz4fast,lz4fast,1.8.3,-10,606.65,2517.08,41458703,26057814,62.85,silesia/webster
lz4fast,lz4fast,1.8.3,-20,789.13,2751.84,41458703,29585279,71.36,silesia/webster
lz4fast,lz4fast,1.8.3,-30,981.74,3098.14,41458703,32476986,78.34,silesia/webster
lz4fast,lz4fast,1.8.3,-40,1195.77,3296.11,41458703,34552211,83.34,silesia/webster
lz4fast,lz4fast,1.8.3,-50,1411.85,3330.43,41458703,35978831,86.78,silesia/webster
lz4fast,lz4fast,1.8.3,-60,1601.1,3333.41,41458703,36843141,88.87,silesia/webster
lz4fast,lz4fast,1.8.3,-70,1808.74,3305.01,41458703,37587046,90.66,silesia/webster
lz4fast,lz4fast,1.8.3,-80,2023.21,3293.96,41458703,38181148,92.09,silesia/webster
lz4fast,lz4fast,1.8.3,-90,2264.01,3280.73,41458703,38728609,93.41,silesia/webster
lz4hc,lz4hc,1.8.3,-1,98.54,2177.04,41458703,15369449,37.07,silesia/webster
lz4hc,lz4hc,1.8.3,-2,98.46,2178.13,41458703,15369449,37.07,silesia/webster
lz4hc,lz4hc,1.8.3,-3,79.29,2199.55,41458703,14737393,35.55,silesia/webster
lz4hc,lz4hc,1.8.3,-4,63.42,2212.61,41458703,14365936,34.65,silesia/webster
lz4hc,lz4hc,1.8.3,-5,51.43,2219.38,41458703,14169642,34.18,silesia/webster
lz4hc,lz4hc,1.8.3,-6,42.65,2220.07,41458703,14076303,33.95,silesia/webster
lz4hc,lz4hc,1.8.3,-7,36.4,2223.63,41458703,14033615,33.85,silesia/webster
lz4hc,lz4hc,1.8.3,-8,31.56,2225.18,41458703,14012263,33.8,silesia/webster
lz4hc,lz4hc,1.8.3,-9,28.02,2226.35,41458703,14001448,33.77,silesia/webster
lz4hc,lz4hc,1.8.3,-10,18.87,2285.7,41458703,13873545,33.46,silesia/webster
lz4hc,lz4hc,1.8.3,-11,12.97,2284.54,41458703,13824914,33.35,silesia/webster
lz4hc,lz4hc,1.8.3,-12,13.83,2300.82,41458703,13823143,33.34,silesia/webster
lz4hc,lz4hc,1.8.3,-1,98.46,2176.74,41458703,15369449,37.07,silesia/webster
lz4hc,lz4hc,1.8.3,-2,98.34,2191.79,41458703,15369449,37.07,silesia/webster
lz4hc,lz4hc,1.8.3,-3,79.65,2200.84,41458703,14737393,35.55,silesia/webster
lz4hc,lz4hc,1.8.3,-4,63.41,2209.82,41458703,14365936,34.65,silesia/webster
lz4hc,lz4hc,1.8.3,-5,51.35,2218.31,41458703,14169642,34.18,silesia/webster
lz4hc,lz4hc,1.8.3,-6,42.64,2220.51,41458703,14076303,33.95,silesia/webster
lz4hc,lz4hc,1.8.3,-7,36.35,2226.42,41458703,14033615,33.85,silesia/webster
lz4hc,lz4hc,1.8.3,-8,31.51,2225.67,41458703,14012263,33.8,silesia/webster
lz4hc,lz4hc,1.8.3,-9,28.02,2225.97,41458703,14001448,33.77,silesia/webster
lz4hc,lz4hc,1.8.3,-10,18.88,2287.18,41458703,13873545,33.46,silesia/webster
lz4hc,lz4hc,1.8.3,-11,12.96,2283.82,41458703,13824914,33.35,silesia/webster
lz4hc,lz4hc,1.8.3,-12,13.78,2300.42,41458703,13823143,33.34,silesia/webster
lzf,lzf,3.6,-0,262.79,554.78,41458703,20788247,50.14,silesia/webster
lzf,lzf,3.6,-1,271.17,586.25,41458703,19701097,47.52,silesia/webster
lzfse,lzfse,2017-03-08,,54.53,647.8,41458703,12209496,29.45,silesia/webster
lzg,lzg,1.0.8,-1,72.19,467.52,41458703,21258007,51.28,silesia/webster
lzg,lzg,1.0.8,-2,59.67,458.99,41458703,20436051,49.29,silesia/webster
lzg,lzg,1.0.8,-3,49.14,454.7,41458703,19616135,47.31,silesia/webster
lzg,lzg,1.0.8,-4,39.7,455.8,41458703,18766104,45.26,silesia/webster
lzg,lzg,1.0.8,-5,29.42,464.93,41458703,17912839,43.21,silesia/webster
lzg,lzg,1.0.8,-6,19.7,483.34,41458703,17083163,41.21,silesia/webster
lzg,lzg,1.0.8,-7,11.04,516.54,41458703,16183800,39.04,silesia/webster
lzg,lzg,1.0.8,-8,6.49,559.02,41458703,15354723,37.04,silesia/webster
lzg,lzg,1.0.8,-9,1.1,612.68,41458703,14269342,34.42,silesia/webster
lzham,lzham,1.0,-d26,8.21,186.94,41458703,13254015,31.97,silesia/webster
lzham,lzham,1.0,-d26,2.35,301.88,41458703,9988909,24.09,silesia/webster
lzham,lzham,1.0,-d26,1.71,312.52,41458703,9359198,22.57,silesia/webster
lzham,lzham,1.0,-d26,1.1,295.75,41458703,8534335,20.59,silesia/webster
lzham,lzham,1.0,-d26,1.01,296.64,41458703,8417411,20.3,silesia/webster
lzjb,lzjb,2010,,231.22,421.01,41458703,25415740,61.3,silesia/webster
lzlib,lzlib,1.8,-0,32.88,51.85,41458703,12727596,30.7,silesia/webster
lzlib,lzlib,1.8,-1,13.24,57.67,41458703,12459971,30.05,silesia/webster
lzlib,lzlib,1.8,-2,9.45,60.77,41458703,11801980,28.47,silesia/webster
lzlib,lzlib,1.8,-3,5.81,63.72,41458703,10944747,26.4,silesia/webster
lzlib,lzlib,1.8,-4,3.41,67.26,41458703,10127690,24.43,silesia/webster
lzlib,lzlib,1.8,-5,2.45,71.17,41458703,9457782,22.81,silesia/webster
lzlib,lzlib,1.8,-6,1.76,73.36,41458703,8842970,21.33,silesia/webster
lzlib,lzlib,1.8,-7,1.36,75.17,41458703,8459503,20.4,silesia/webster
lzlib,lzlib,1.8,-8,1.26,75.52,41458703,8388326,20.23,silesia/webster
lzlib,lzlib,1.8,-9,1.21,75.44,41458703,8361460,20.17,silesia/webster
lzma,lzma,16.04,-0,23.17,63.01,41458703,12704878,30.64,silesia/webster
lzma,lzma,16.04,-1,21.59,72.49,41458703,11868055,28.63,silesia/webster
lzma,lzma,16.04,-2,19.19,79.54,41458703,11298267,27.25,silesia/webster
lzma,lzma,16.04,-3,15.08,83.74,41458703,10991244,26.51,silesia/webster
lzma,lzma,16.04,-4,10.32,85.95,41458703,10831475,26.13,silesia/webster
lzma,lzma,16.04,-5,1.68,104.46,41458703,8797488,21.22,silesia/webster
lzma,lzma,16.04,-6,1.55,104.68,41458703,8727092,21.05,silesia/webster
lzma,lzma,16.04,-7,1.29,108.77,41458703,8384276,20.22,silesia/webster
lzma,lzma,16.04,-8,1.29,108.95,41458703,8384276,20.22,silesia/webster
lzma,lzma,16.04,-9,1.29,108.85,41458703,8384276,20.22,silesia/webster
lzmat,lzmat,1.01,,30.25,314.25,41458703,14027055,33.83,silesia/webster
lzo,lzo1,2.09,-1,247.13,427.77,41458703,21088253,50.87,silesia/webster
lzo,lzo1,2.09,-99,104.77,473.71,41458703,17781615,42.89,silesia/webster
lzo,lzo1a,2.09,-1,242.14,486.47,41458703,20875716,50.35,silesia/webster
lzo,lzo1a,2.09,-99,103.95,530.23,41458703,17669661,42.62,silesia/webster
lzo,lzo1b,2.09,-1,202.01,484.51,41458703,19114678,46.11,silesia/webster
lzo,lzo1b,2.09,-2,205.71,496.82,41458703,18524128,44.68,silesia/webster
lzo,lzo1b,2.09,-3,206.43,507.05,41458703,18127271,43.72,silesia/webster
lzo,lzo1b,2.09,-4,194.75,499.39,41458703,18429617,44.45,silesia/webster
lzo,lzo1b,2.09,-5,195.81,514.23,41458703,18014710,43.45,silesia/webster
lzo,lzo1b,2.09,-6,186.15,531.39,41458703,17649102,42.57,silesia/webster
lzo,lzo1b,2.09,-7,144.47,500.47,41458703,17641425,42.55,silesia/webster
lzo,lzo1b,2.09,-8,138.91,520.64,41458703,17166923,41.41,silesia/webster
lzo,lzo1b,2.09,-9,136.14,518.6,41458703,17076969,41.19,silesia/webster
lzo,lzo1b,2.09,-99,103.06,532.6,41458703,15987756,38.56,silesia/webster
lzo,lzo1b,2.09,-999,11.8,621.38,41458703,13498967,32.56,silesia/webster
lzo,lzo1c,2.09,-1,225.18,516.83,41458703,19756493,47.65,silesia/webster
lzo,lzo1c,2.09,-2,212.01,525.58,41458703,19219201,46.36,silesia/webster
lzo,lzo1c,2.09,-3,206.57,532.82,41458703,18825146,45.41,silesia/webster
lzo,lzo1c,2.09,-4,177.93,532.36,41458703,18792351,45.33,silesia/webster
lzo,lzo1c,2.09,-5,182.11,544.08,41458703,18364549,44.3,silesia/webster
lzo,lzo1c,2.09,-6,174.9,557.88,41458703,18115515,43.7,silesia/webster
lzo,lzo1c,2.09,-7,128.64,531.48,41458703,17904416,43.19,silesia/webster
lzo,lzo1c,2.09,-8,128.89,547.9,41458703,17618804,42.5,silesia/webster
lzo,lzo1c,2.09,-9,130.13,549.28,41458703,17535431,42.3,silesia/webster
lzo,lzo1c,2.09,-99,97.77,558.05,41458703,16709799,40.3,silesia/webster
lzo,lzo1c,2.09,-999,30.58,581.12,41458703,14704459,35.47,silesia/webster
lzo,lzo1f,2.09,-1,195.7,463.15,41458703,20133652,48.56,silesia/webster
lzo,lzo1f,2.09,-999,27.09,505.13,41458703,15109930,36.45,silesia/webster
lzo,lzo1x,2.09,-1,383.34,468.97,41458703,20036443,48.33,silesia/webster
lzo,lzo1x,2.09,-11,410.48,469.38,41458703,21604192,52.11,silesia/webster
lzo,lzo1x,2.09,-12,399.71,465.11,41458703,20718134,49.97,silesia/webster
lzo,lzo1x,2.09,-15,394.62,467.48,41458703,20252105,48.85,silesia/webster
lzo,lzo1x,2.09,-999,8.06,513.35,41458703,13693900,33.03,silesia/webster
lzo,lzo1y,2.09,-1,386.27,480.07,41458703,20223402,48.78,silesia/webster
lzo,lzo1y,2.09,-999,7.99,514.22,41458703,13745933,33.16,silesia/webster
lzo,lzo1z,2.09,-999,7.93,508.22,41458703,13740454,33.14,silesia/webster
lzo,lzo2a,2.09,-999,33.12,424.43,41458703,15090698,36.4,silesia/webster
lzrw,lzrw,15-Jul-1991,-1,228.27,428.67,41458703,22060671,53.21,silesia/webster
lzrw,lzrw,15-Jul-1991,-2,232.49,449.43,41458703,21825578,52.64,silesia/webster
lzrw,lzrw,15-Jul-1991,-3,239.01,463.66,41458703,19983920,48.2,silesia/webster
lzrw,lzrw,15-Jul-1991,-4,262.72,476.29,41458703,18773214,45.28,silesia/webster
lzrw,lzrw,15-Jul-1991,-5,128.71,497.5,41458703,16407820,39.58,silesia/webster
lzvn,lzvn,2017-03-08,,47.1,833.03,41458703,15490450,37.36,silesia/webster
quicklz,quicklz,1.5.0,-1,346.84,544.5,41458703,18315816,44.18,silesia/webster
quicklz,quicklz,1.5.0,-2,188.23,555.33,41458703,15734418,37.95,silesia/webster
quicklz,quicklz,1.5.0,-3,47.87,786.31,41458703,15101357,36.43,silesia/webster
shrinker,shrinker,0.1,,305.63,1199.06,41458703,18510142,44.65,silesia/webster
slz,slz_deflate,1.0.0,-1,256.92,306.52,41458703,19998024,48.24,silesia/webster
slz,slz_deflate,1.0.0,-2,240.09,308.07,41458703,19381908,46.75,silesia/webster
slz,slz_deflate,1.0.0,-3,231.31,308.46,41458703,19232509,46.39,silesia/webster
slz,slz_gzip,1.0.0,-1,231.88,278.87,41458703,19998030,48.24,silesia/webster
slz,slz_gzip,1.0.0,-2,217.74,279.75,41458703,19381914,46.75,silesia/webster
slz,slz_gzip,1.0.0,-3,210.98,280.06,41458703,19232515,46.39,silesia/webster
slz,slz_zlib,1.0.0,-1,215.01,247.88,41458703,19998042,48.24,silesia/webster
slz,slz_zlib,1.0.0,-2,203.13,248.58,41458703,19381926,46.75,silesia/webster
slz,slz_zlib,1.0.0,-3,197.62,249.04,41458703,19232527,46.39,silesia/webster
snappy,snappy,1.1.4,,299,1166.3,41458703,20211213,48.75,silesia/webster
wflz,wflz,2015-09-16,,208.17,674.54,41458703,22825692,55.06,silesia/webster
xpack,xpack,2016-06-02,-1,138.55,611.95,41458703,14006907,33.79,silesia/webster
xpack,xpack,2016-06-02,-2,94.29,714.67,41458703,12635789,30.48,silesia/webster
xpack,xpack,2016-06-02,-3,66.76,746.06,41458703,12110375,29.21,silesia/webster
xpack,xpack,2016-06-02,-4,74.57,751.41,41458703,12181961,29.38,silesia/webster
xpack,xpack,2016-06-02,-5,52.68,776.29,41458703,11729239,28.29,silesia/webster
xpack,xpack,2016-06-02,-6,35.35,799.45,41458703,11467050,27.66,silesia/webster
xpack,xpack,2016-06-02,-7,24.26,808.43,41458703,11338448,27.35,silesia/webster
xpack,xpack,2016-06-02,-8,17.12,816.23,41458703,11250181,27.14,silesia/webster
xpack,xpack,2016-06-02,-9,12.18,820.76,41458703,11188616,26.99,silesia/webster
xz,xz,5.2.3,-0,21.04,61.36,41458703,12746790,30.75,silesia/webster
xz,xz,5.2.3,-1,16.51,75.44,41458703,11270238,27.18,silesia/webster
xz,xz,5.2.3,-2,8.37,82.35,41458703,10692627,25.79,silesia/webster
xz,xz,5.2.3,-3,3.96,86.74,41458703,10360607,24.99,silesia/webster
