Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
zstd_fast 1.3.4 --5,679.12,1583.02,5345280,1087468,20.34,../web/corpus/silesia/xml
zstd_fast 1.3.4 --4,663.66,1574.89,5345280,1047935,19.60,../web/corpus/silesia/xml
zstd_fast 1.3.4 --3,643.08,1555.69,5345280,991968,18.56,../web/corpus/silesia/xml
zstd_fast 1.3.4 --2,615.79,1536.22,5345280,956508,17.89,../web/corpus/silesia/xml
zstd_fast 1.3.4 --1,566.53,1499.26,5345280,875958,16.39,../web/corpus/silesia/xml
brotli 2017-12-12 -0,215.89,155.74,8474240,6600096,77.88,../web/corpus/silesia/x-ray
brotli 2017-12-12 -1,248.92,168.64,8474240,6688645,78.93,../web/corpus/silesia/x-ray
brotli 2017-12-12 -2,97.10,168.20,8474240,6200815,73.17,../web/corpus/silesia/x-ray
brotli 2017-12-12 -3,73.60,169.72,8474240,6184995,72.99,../web/corpus/silesia/x-ray
brotli 2017-12-12 -4,32.84,160.62,8474240,6374362,75.22,../web/corpus/silesia/x-ray
brotli 2017-12-12 -5,15.11,189.40,8474240,5517474,65.11,../web/corpus/silesia/x-ray
brotli 2017-12-12 -6,9.28,196.68,8474240,5386722,63.57,../web/corpus/silesia/x-ray
brotli 2017-12-12 -7,4.94,197.98,8474240,5358370,63.23,../web/corpus/silesia/x-ray
brotli 2017-12-12 -8,3.09,196.06,8474240,5350943,63.14,../web/corpus/silesia/x-ray
brotli 2017-12-12 -9,2.85,194.68,8474240,5347532,63.10,../web/corpus/silesia/x-ray
brotli 2017-12-12 -10,0.47,117.16,8474240,4801820,56.66,../web/corpus/silesia/x-ray
brotli 2017-12-12 -11,0.41,147.91,8474240,4825944,56.95,../web/corpus/silesia/x-ray
crush 1.0 -0,11.61,226.47,8474240,6390926,75.42,../web/corpus/silesia/x-ray
crush 1.0 -1,5.27,228.80,8474240,6256115,73.83,../web/corpus/silesia/x-ray
crush 1.0 -2,2.76,207.35,8474240,5958599,70.31,../web/corpus/silesia/x-ray
csc 2016-10-13 -1,23.04,29.15,8474240,4049630,47.79,../web/corpus/silesia/x-ray
csc 2016-10-13 -2,21.84,29.17,8474240,4049630,47.79,../web/corpus/silesia/x-ray
csc 2016-10-13 -3,22.29,29.15,8474240,4049630,47.79,../web/corpus/silesia/x-ray
csc 2016-10-13 -4,21.84,29.12,8474240,4049630,47.79,../web/corpus/silesia/x-ray
csc 2016-10-13 -5,21.10,29.18,8474240,4049630,47.79,../web/corpus/silesia/x-ray
density 0.14.2 -1,729.25,890.51,8474240,7133890,84.18,../web/corpus/silesia/x-ray
density 0.14.2 -2,463.64,735.42,8474240,6727052,79.38,../web/corpus/silesia/x-ray
density 0.14.2 -3,229.17,289.39,8474240,6221542,73.42,../web/corpus/silesia/x-ray
fastlz 0.1 -1,208.74,608.12,8474240,8202940,96.80,../web/corpus/silesia/x-ray
fastlz 0.1 -2,233.63,576.33,8474240,8200360,96.77,../web/corpus/silesia/x-ray
gipfeli 2016-07-13,211.79,642.49,8474240,7641391,90.17,../web/corpus/silesia/x-ray
lz4 1.8.3,1113.83,3420.67,8474240,8390195,99.01,../web/corpus/silesia/x-ray
lz4fast 1.8.3 -10,2294.84,3426.70,8474240,8503431,100.34,../web/corpus/silesia/x-ray
lz4fast 1.8.3 -20,2727.80,3429.37,8474240,8505872,100.37,../web/corpus/silesia/x-ray
lz4fast 1.8.3 -30,3030.21,3440.41,8474240,8506458,100.38,../web/corpus/silesia/x-ray
lz4fast 1.8.3 -40,3188.97,3431.74,8474240,8506904,100.39,../web/corpus/silesia/x-ray
lz4fast 1.8.3 -50,3218.45,3431.47,8474240,8507019,100.39,../web/corpus/silesia/x-ray
lz4fast 1.8.3 -60,3110.79,3437.95,8474240,8507213,100.39,../web/corpus/silesia/x-ray
lz4fast 1.8.3 -70,3239.71,3432.15,8474240,8507249,100.39,../web/corpus/silesia/x-ray
lz4fast 1.8.3 -80,3108.15,3418.81,8474240,8507326,100.39,../web/corpus/silesia/x-ray
lz4fast 1.8.3 -90,3167.74,3435.27,8474240,8507353,100.39,../web/corpus/silesia/x-ray
lz4hc 1.8.3 -1,53.99,2105.23,8474240,7327827,86.47,../web/corpus/silesia/x-ray
lz4hc 1.8.3 -2,54.18,2107.98,8474240,7327827,86.47,../web/corpus/silesia/x-ray
lz4hc 1.8.3 -3,43.60,2061.82,8474240,7202248,84.99,../web/corpus/silesia/x-ray
lz4hc 1.8.3 -4,40.18,2049.01,8474240,7176654,84.69,../web/corpus/silesia/x-ray
lz4hc 1.8.3 -5,39.63,2051.06,8474240,7175030,84.67,../web/corpus/silesia/x-ray
lz4hc 1.8.3 -6,39.81,2055.09,8474240,7175002,84.67,../web/corpus/silesia/x-ray
lz4hc 1.8.3 -7,39.74,2051.71,8474240,7175001,84.67,../web/corpus/silesia/x-ray
lz4hc 1.8.3 -8,39.72,2054.04,8474240,7175001,84.67,../web/corpus/silesia/x-ray
lz4hc 1.8.3 -9,39.61,2050.71,8474240,7175001,84.67,../web/corpus/silesia/x-ray
lz4hc 1.8.3 -10,28.93,2034.39,8474240,7172973,84.64,../web/corpus/silesia/x-ray
lz4hc 1.8.3 -11,28.92,2035.30,8474240,7172973,84.64,../web/corpus/silesia/x-ray
lz4hc 1.8.3 -12,24.74,2035.71,8474240,7172970,84.64,../web/corpus/silesia/x-ray
lzf 3.6 -0,244.22,775.91,8474240,8283610,97.75,../web/corpus/silesia/x-ray
lzf 3.6 -1,259.62,696.94,8474240,8111360,95.72,../web/corpus/silesia/x-ray
lzfse 2017-03-08,52.37,469.51,8474240,5988093,70.66,../web/corpus/silesia/x-ray
lzg 1.0.8 -1,52.79,519.42,8474240,7811567,92.18,../web/corpus/silesia/x-ray
lzg 1.0.8 -2,44.34,509.50,8474240,7786319,91.88,../web/corpus/silesia/x-ray
lzg 1.0.8 -3,37.53,500.30,8474240,7757426,91.54,../web/corpus/silesia/x-ray
lzg 1.0.8 -4,30.16,482.25,8474240,7710338,90.99,../web/corpus/silesia/x-ray
lzg 1.0.8 -5,21.20,464.36,8474240,7638273,90.14,../web/corpus/silesia/x-ray
lzg 1.0.8 -6,13.68,447.02,8474240,7531355,88.87,../web/corpus/silesia/x-ray
lzg 1.0.8 -7,7.95,444.53,8474240,7396300,87.28,../web/corpus/silesia/x-ray
lzg 1.0.8 -8,4.60,441.34,8474240,7239622,85.43,../web/corpus/silesia/x-ray
lzg 1.0.8 -9,2.04,433.83,8474240,7057295,83.28,../web/corpus/silesia/x-ray
lzham 1.0 -d26 -0,7.13,94.76,8474240,4622273,54.54,../web/corpus/silesia/x-ray
lzham 1.0 -d26 -1,1.95,100.86,8474240,4549082,53.68,../web/corpus/silesia/x-ray
lzham 1.0 -d26 -2,1.47,102.33,8474240,4534291,53.51,../web/corpus/silesia/x-ray
lzham 1.0 -d26 -3,1.36,102.05,8474240,4532186,53.48,../web/corpus/silesia/x-ray
lzham 1.0 -d26 -4,1.35,100.62,8474240,4532656,53.49,../web/corpus/silesia/x-ray
lzjb 2010,230.24,622.70,8474240,8353724,98.58,../web/corpus/silesia/x-ray
lzlib 1.8 -0,13.73,24.86,8474240,5079274,59.94,../web/corpus/silesia/x-ray
lzlib 1.8 -1,4.77,30.40,8474240,4833094,57.03,../web/corpus/silesia/x-ray
lzlib 1.8 -2,3.13,27.50,8474240,4555578,53.76,../web/corpus/silesia/x-ray
lzlib 1.8 -3,2.56,26.29,8474240,4480410,52.87,../web/corpus/silesia/x-ray
lzlib 1.8 -4,2.44,26.30,8474240,4480841,52.88,../web/corpus/silesia/x-ray
lzlib 1.8 -5,2.30,26.44,8474240,4478973,52.85,../web/corpus/silesia/x-ray
lzlib 1.8 -6,2.22,26.53,8474240,4477482,52.84,../web/corpus/silesia/x-ray
lzlib 1.8 -7,2.21,26.46,8474240,4475913,52.82,../web/corpus/silesia/x-ray
lzlib 1.8 -8,2.19,26.42,8474240,4475913,52.82,../web/corpus/silesia/x-ray
lzlib 1.8 -9,2.16,26.41,8474240,4475913,52.82,../web/corpus/silesia/x-ray
lzma 16.04 -0,15.09,32.37,8474240,5198894,61.35,../web/corpus/silesia/x-ray
lzma 16.04 -1,13.46,34.60,8474240,5154845,60.83,../web/corpus/silesia/x-ray
lzma 16.04 -2,11.59,37.29,8474240,5069114,59.82,../web/corpus/silesia/x-ray
lzma 16.04 -3,6.98,40.87,8474240,4965995,58.60,../web/corpus/silesia/x-ray
lzma 16.04 -4,3.78,42.08,8474240,4923749,58.10,../web/corpus/silesia/x-ray
lzma 16.04 -5,2.39,35.98,8474240,4487613,52.96,../web/corpus/silesia/x-ray
lzma 16.04 -6,2.36,35.95,8474240,4487613,52.96,../web/corpus/silesia/x-ray
lzma 16.04 -7,2.36,35.77,8474240,4486761,52.95,../web/corpus/silesia/x-ray
lzma 16.04 -8,2.37,35.94,8474240,4486761,52.95,../web/corpus/silesia/x-ray
lzma 16.04 -9,2.36,35.99,8474240,4486761,52.95,../web/corpus/silesia/x-ray
lzmat 1.01,43.81,274.77,8474240,6953823,82.06,../web/corpus/silesia/x-ray
lzo1 2.09 -1,131.88,498.74,8474240,8287486,97.80,../web/corpus/silesia/x-ray
lzo1 2.09 -99,64.14,518.17,8474240,8067936,95.21,../web/corpus/silesia/x-ray
lzo1a 2.09 -1,129.90,694.16,8474240,7501763,88.52,../web/corpus/silesia/x-ray
lzo1a 2.09 -99,65.26,815.13,8474240,6928324,81.76,../web/corpus/silesia/x-ray
lzo1b 2.09 -1,100.66,699.53,8474240,8000619,94.41,../web/corpus/silesia/x-ray
lzo1b 2.09 -2,99.58,686.95,8474240,7951753,93.83,../web/corpus/silesia/x-ray
lzo1b 2.09 -3,98.09,681.65,8474240,7894054,93.15,../web/corpus/silesia/x-ray
lzo1b 2.09 -4,126.30,625.38,8474240,7453379,87.95,../web/corpus/silesia/x-ray
lzo1b 2.09 -5,131.32,647.29,8474240,7281245,85.92,../web/corpus/silesia/x-ray
lzo1b 2.09 -6,131.82,666.51,8474240,7220486,85.21,../web/corpus/silesia/x-ray
lzo1b 2.09 -7,98.34,625.76,8474240,7370050,86.97,../web/corpus/silesia/x-ray
lzo1b 2.09 -8,95.23,654.30,8474240,7282116,85.93,../web/corpus/silesia/x-ray
lzo1b 2.09 -9,110.02,649.62,8474240,7283980,85.95,../web/corpus/silesia/x-ray
lzo1b 2.09 -99,52.79,589.57,8474240,7276538,85.87,../web/corpus/silesia/x-ray
lzo1b 2.09 -999,17.74,567.26,8474240,6825110,80.54,../web/corpus/silesia/x-ray
lzo1c 2.09 -1,98.23,855.43,8474240,8045250,94.94,../web/corpus/silesia/x-ray
lzo1c 2.09 -2,95.58,842.57,8474240,8003540,94.45,../web/corpus/silesia/x-ray
lzo1c 2.09 -3,95.86,823.83,8474240,7941828,93.72,../web/corpus/silesia/x-ray
lzo1c 2.09 -4,98.07,712.64,8474240,7335656,86.56,../web/corpus/silesia/x-ray
lzo1c 2.09 -5,107.78,762.76,8474240,7157046,84.46,../web/corpus/silesia/x-ray
lzo1c 2.09 -6,110.88,780.45,8474240,7128022,84.11,../web/corpus/silesia/x-ray
lzo1c 2.09 -7,71.31,730.10,8474240,7198064,84.94,../web/corpus/silesia/x-ray
lzo1c 2.09 -8,73.91,768.38,8474240,7159086,84.48,../web/corpus/silesia/x-ray
lzo1c 2.09 -9,91.31,762.19,8474240,7140702,84.26,../web/corpus/silesia/x-ray
lzo1c 2.09 -99,50.43,724.38,8474240,7058594,83.29,../web/corpus/silesia/x-ray
lzo1c 2.09 -999,41.29,752.66,8474240,6713556,79.22,../web/corpus/silesia/x-ray
lzo1f 2.09 -1,89.63,777.35,8474240,8044682,94.93,../web/corpus/silesia/x-ray
lzo1f 2.09 -999,37.43,462.12,8474240,6828292,80.58,../web/corpus/silesia/x-ray
lzo1x 2.09 -1,2653.74,3343.79,8474240,8497133,100.27,../web/corpus/silesia/x-ray
lzo1x 2.09 -11,2789.05,3378.42,8474240,8501125,100.32,../web/corpus/silesia/x-ray
lzo1x 2.09 -12,2752.63,3363.73,8474240,8499103,100.29,../web/corpus/silesia/x-ray
lzo1x 2.09 -15,2705.33,3350.29,8474240,8497582,100.28,../web/corpus/silesia/x-ray
lzo1x 2.09 -999,10.51,471.34,8474240,6767197,79.86,../web/corpus/silesia/x-ray
lzo1y 2.09 -1,2653.57,3353.69,8474240,8497142,100.27,../web/corpus/silesia/x-ray
lzo1y 2.09 -999,10.48,481.38,8474240,6843705,80.76,../web/corpus/silesia/x-ray
lzo1z 2.09 -999,10.36,452.13,8474240,6778391,79.99,../web/corpus/silesia/x-ray
lzo2a 2.09 -999,36.45,379.31,8474240,6602515,77.91,../web/corpus/silesia/x-ray
lzrw 15-Jul-1991 -1,163.65,504.81,8474240,7821233,92.29,../web/corpus/silesia/x-ray
lzrw 15-Jul-1991 -2,166.95,529.40,8474240,7821232,92.29,../web/corpus/silesia/x-ray
lzrw 15-Jul-1991 -3,237.65,502.15,8474240,7763663,91.61,../web/corpus/silesia/x-ray
lzrw 15-Jul-1991 -4,223.76,392.68,8474240,7533798,88.90,../web/corpus/silesia/x-ray
lzrw 15-Jul-1991 -5,99.12,387.03,8474240,7375665,87.04,../web/corpus/silesia/x-ray
lzvn 2017-03-08,42.52,663.08,8474240,7083178,83.58,../web/corpus/silesia/x-ray
quicklz 1.5.0 -1,369.50,306.39,8474240,7440632,87.80,../web/corpus/silesia/x-ray
quicklz 1.5.0 -2,164.01,261.89,8474240,6952012,82.04,../web/corpus/silesia/x-ray
quicklz 1.5.0 -3,41.27,608.29,8474240,6713171,79.22,../web/corpus/silesia/x-ray
shrinker 0.1,314.20,1781.47,8474240,7709609,90.98,../web/corpus/silesia/x-ray
slz_deflate 1.0.0 -1,384.36,899.19,8474240,8351800,98.56,../web/corpus/silesia/x-ray
slz_deflate 1.0.0 -2,361.13,733.85,8474240,8317510,98.15,../web/corpus/silesia/x-ray
slz_deflate 1.0.0 -3,355.80,703.98,8474240,8308948,98.05,../web/corpus/silesia/x-ray
slz_gzip 1.0.0 -1,330.71,695.16,8474240,8351806,98.56,../web/corpus/silesia/x-ray
slz_gzip 1.0.0 -2,313.25,595.78,8474240,8317516,98.15,../web/corpus/silesia/x-ray
slz_gzip 1.0.0 -3,308.67,574.02,8474240,8308954,98.05,../web/corpus/silesia/x-ray
slz_zlib 1.0.0 -1,297.65,534.40,8474240,8351818,98.56,../web/corpus/silesia/x-ray
slz_zlib 1.0.0 -2,284.42,471.10,8474240,8317528,98.15,../web/corpus/silesia/x-ray
slz_zlib 1.0.0 -3,280.28,458.55,8474240,8308966,98.05,../web/corpus/silesia/x-ray
snappy 1.1.4,2663.16,3345.09,8474240,8459794,99.83,../web/corpus/silesia/x-ray
wflz 2015-09-16,111.99,1223.24,8474240,8007717,94.49,../web/corpus/silesia/x-ray
xpack 2016-06-02 -1,70.98,321.94,8474240,5863367,69.19,../web/corpus/silesia/x-ray
xpack 2016-06-02 -2,37.95,326.76,8474240,5677365,67.00,../web/corpus/silesia/x-ray
xpack 2016-06-02 -3,31.29,328.33,8474240,5662235,66.82,../web/corpus/silesia/x-ray
xpack 2016-06-02 -4,31.66,346.03,8474240,5582595,65.88,../web/corpus/silesia/x-ray
xpack 2016-06-02 -5,24.85,348.56,8474240,5559480,65.60,../web/corpus/silesia/x-ray
xpack 2016-06-02 -6,21.70,349.00,8474240,5553642,65.54,../web/corpus/silesia/x-ray
xpack 2016-06-02 -7,20.78,350.98,8474240,5550959,65.50,../web/corpus/silesia/x-ray
xpack 2016-06-02 -8,20.54,349.96,8474240,5550953,65.50,../web/corpus/silesia/x-ray
xpack 2016-06-02 -9,20.52,349.63,8474240,5550938,65.50,../web/corpus/silesia/x-ray
xz 5.2.3 -0,10.78,28.81,8474240,5193045,61.28,../web/corpus/silesia/x-ray
xz 5.2.3 -1,6.73,33.86,8474240,4972622,58.68,../web/corpus/silesia/x-ray
xz 5.2.3 -2,3.89,35.49,8474240,4930318,58.18,../web/corpus/silesia/x-ray
xz 5.2.3 -3,2.72,35.70,8474240,4913990,57.99,../web/corpus/silesia/x-ray
xz 5.2.3 -4,2.53,28.92,8474240,4488140,52.96,../web/corpus/silesia/x-ray
xz 5.2.3 -5,2.33,28.79,8474240,4485731,52.93,../web/corpus/silesia/x-ray
xz 5.2.3 -6,2.33,28.89,8474240,4489170,52.97,../web/corpus/silesia/x-ray
xz 5.2.3 -7,2.35,28.88,8474240,4489124,52.97,../web/corpus/silesia/x-ray
xz 5.2.3 -8,2.30,28.86,8474240,4489124,52.97,../web/corpus/silesia/x-ray
xz 5.2.3 -9,2.30,28.72,8474240,4489124,52.97,../web/corpus/silesia/x-ray
zlib 1.2.11 -1,50.80,202.16,8474240,6033932,71.20,../web/corpus/silesia/x-ray
zlib 1.2.11 -2,46.60,207.74,8474240,5997480,70.77,../web/corpus/silesia/x-ray
zlib 1.2.11 -3,39.69,212.85,8474240,5966627,70.41,../web/corpus/silesia/x-ray
zlib 1.2.11 -4,32.99,186.91,8474240,6091114,71.88,../web/corpus/silesia/x-ray
zlib 1.2.11 -5,27.46,191.84,8474240,6053572,71.43,../web/corpus/silesia/x-ray
zlib 1.2.11 -6,26.08,194.60,8474240,6045117,71.34,../web/corpus/silesia/x-ray
zlib 1.2.11 -7,26.07,194.59,8474240,6045040,71.33,../web/corpus/silesia/x-ray
zlib 1.2.11 -8,26.17,194.87,8474240,6045038,71.33,../web/corpus/silesia/x-ray
zlib 1.2.11 -9,26.06,194.78,8474240,6045038,71.33,../web/corpus/silesia/x-ray
zstd 1.3.4 -1,511.28,662.70,8474240,6772286,79.92,../web/corpus/silesia/x-ray
zstd 1.3.4 -2,239.75,633.78,8474240,6676623,78.79,../web/corpus/silesia/x-ray
zstd 1.3.4 -3,100.11,487.33,8474240,6166666,72.77,../web/corpus/silesia/x-ray
zstd 1.3.4 -4,91.71,474.99,8474240,6001997,70.83,../web/corpus/silesia/x-ray
zstd 1.3.4 -5,51.90,441.27,8474240,5632511,66.47,../web/corpus/silesia/x-ray
zstd 1.3.4 -6,43.21,434.41,8474240,5532978,65.29,../web/corpus/silesia/x-ray
zstd 1.3.4 -7,34.11,407.19,8474240,5485648,64.73,../web/corpus/silesia/x-ray
zstd 1.3.4 -8,21.87,428.92,8474240,5436080,64.15,../web/corpus/silesia/x-ray
zstd 1.3.4 -9,16.52,402.54,8474240,5403030,63.76,../web/corpus/silesia/x-ray
zstd 1.3.4 -10,13.90,425.73,8474240,5377058,63.45,../web/corpus/silesia/x-ray
zstd 1.3.4 -11,9.81,409.70,8474240,5336555,62.97,../web/corpus/silesia/x-ray
zstd 1.3.4 -12,9.11,410.45,8474240,5332976,62.93,../web/corpus/silesia/x-ray
zstd 1.3.4 -13,6.82,411.61,8474240,5330090,62.90,../web/corpus/silesia/x-ray
zstd 1.3.4 -14,6.82,411.49,8474240,5330073,62.90,../web/corpus/silesia/x-ray
zstd 1.3.4 -15,5.62,410.99,8474240,5316494,62.74,../web/corpus/silesia/x-ray
zstd 1.3.4 -16,4.80,402.46,8474240,5232957,61.75,../web/corpus/silesia/x-ray
zstd 1.3.4 -17,3.94,396.00,8474240,5210041,61.48,../web/corpus/silesia/x-ray
zstd 1.3.4 -18,3.52,394.52,8474240,5193472,61.29,../web/corpus/silesia/x-ray
zstd 1.3.4 -19,3.16,394.36,8474240,5190748,61.25,../web/corpus/silesia/x-ray
zstd 1.3.4 -20,2.98,377.47,8474240,5158666,60.87,../web/corpus/silesia/x-ray
zstd 1.3.4 -21,2.95,376.84,8474240,5158666,60.87,../web/corpus/silesia/x-ray
zstd 1.3.4 -22,2.94,375.69,8474240,5158666,60.87,../web/corpus/silesia/x-ray
zstd_fast 1.3.4 --5,2126.25,3429.58,8474240,8474445,100.00,../web/corpus/silesia/x-ray
zstd_fast 1.3.4 --4,2100.45,3433.93,8474240,8474445,100.00,../web/corpus/silesia/x-ray
zstd_fast 1.3.4 --3,2022.46,3440.91,8474240,8474445,100.00,../web/corpus/silesia/x-ray
zstd_fast 1.3.4 --2,1879.12,3418.37,8474240,8469812,99.95,../web/corpus/silesia/x-ray
zstd_fast 1.3.4 --1,1565.25,3427.27,8474240,8472543,99.98,../web/corpus/silesia/x-ray
brotli 2017-12-12 -0,307.00,294.61,509519,281778,55.30,../web/corpus/protein/haemophilus_influenzae.txt
brotli 2017-12-12 -1,408.26,306.21,509519,265510,52.11,../web/corpus/protein/haemophilus_influenzae.txt
brotli 2017-12-12 -2,121.71,276.13,509519,272902,53.56,../web/corpus/protein/haemophilus_influenzae.txt
brotli 2017-12-12 -3,86.24,278.19,509519,271951,53.37,../web/corpus/protein/haemophilus_influenzae.txt
brotli 2017-12-12 -4,53.03,283.90,509519,273106,53.60,../web/corpus/protein/haemophilus_influenzae.txt
brotli 2017-12-12 -5,16.05,225.51,509519,288041,56.53,../web/corpus/protein/haemophilus_influenzae.txt
brotli 2017-12-12 -6,13.73,226.31,509519,288501,56.62,../web/corpus/protein/haemophilus_influenzae.txt
brotli 2017-12-12 -7,10.28,224.73,509519,288819,56.68,../web/corpus/protein/haemophilus_influenzae.txt
brotli 2017-12-12 -8,8.86,224.82,509519,288821,56.69,../web/corpus/protein/haemophilus_influenzae.txt
brotli 2017-12-12 -9,7.60,223.79,509519,289159,56.75,../web/corpus/protein/haemophilus_influenzae.txt
brotli 2017-12-12 -10,1.71,135.59,509519,263961,51.81,../web/corpus/protein/haemophilus_influenzae.txt
brotli 2017-12-12 -11,0.70,135.46,509519,263377,51.69,../web/corpus/protein/haemophilus_influenzae.txt
crush 1.0 -0,21.42,219.52,509519,358562,70.37,../web/corpus/protein/haemophilus_influenzae.txt
crush 1.0 -1,17.93,219.39,509519,356974,70.06,../web/corpus/protein/haemophilus_influenzae.txt
crush 1.0 -2,13.45,217.13,509519,353307,69.34,../web/corpus/protein/haemophilus_influenzae.txt
csc 2016-10-13 -1,12.41,27.15,509519,291890,57.29,../web/corpus/protein/haemophilus_influenzae.txt
csc 2016-10-13 -2,9.76,27.25,509519,291401,57.19,../web/corpus/protein/haemophilus_influenzae.txt
csc 2016-10-13 -3,7.23,23.71,509519,268168,52.63,../web/corpus/protein/haemophilus_influenzae.txt
csc 2016-10-13 -4,6.57,23.71,509519,268152,52.63,../web/corpus/protein/haemophilus_influenzae.txt
csc 2016-10-13 -5,6.69,23.66,509519,268148,52.63,../web/corpus/protein/haemophilus_influenzae.txt
density 0.14.2 -1,753.63,984.69,509519,450445,88.41,../web/corpus/protein/haemophilus_influenzae.txt
density 0.14.2 -2,779.71,1346.26,509519,477773,93.77,../web/corpus/protein/haemophilus_influenzae.txt
density 0.14.2 -3,278.67,341.73,509519,434473,85.27,../web/corpus/protein/haemophilus_influenzae.txt
fastlz 0.1 -1,268.67,490.28,509519,407835,80.04,../web/corpus/protein/haemophilus_influenzae.txt
fastlz 0.1 -2,244.92,477.43,509519,406494,79.78,../web/corpus/protein/haemophilus_influenzae.txt
gipfeli 2016-07-13,160.49,248.34,509519,388804,76.31,../web/corpus/protein/haemophilus_influenzae.txt
lz4 1.8.3,1696.89,14285.45,509519,507327,99.57,../web/corpus/protein/haemophilus_influenzae.txt
lz4fast 1.8.3 -10,2906.52,15450.74,509519,510700,100.23,../web/corpus/protein/haemophilus_influenzae.txt
lz4fast 1.8.3 -20,3974.69,14740.89,509519,510609,100.21,../web/corpus/protein/haemophilus_influenzae.txt
lz4fast 1.8.3 -30,5714.47,15594.50,509519,511048,100.30,../web/corpus/protein/haemophilus_influenzae.txt
lz4fast 1.8.3 -40,7852.28,16043.29,509519,511466,100.38,../web/corpus/protein/haemophilus_influenzae.txt
lz4fast 1.8.3 -50,9309.68,16119.43,509519,511503,100.39,../web/corpus/protein/haemophilus_influenzae.txt
lz4fast 1.8.3 -60,10534.43,16218.97,509519,511404,100.37,../web/corpus/protein/haemophilus_influenzae.txt
lz4fast 1.8.3 -70,10695.42,16498.37,509519,511513,100.39,../web/corpus/protein/haemophilus_influenzae.txt
lz4fast 1.8.3 -80,11167.54,15857.55,509519,511509,100.39,../web/corpus/protein/haemophilus_influenzae.txt
lz4fast 1.8.3 -90,11299.54,16533.70,509519,511516,100.39,../web/corpus/protein/haemophilus_influenzae.txt
lz4hc 1.8.3 -1,60.93,2067.80,509519,410887,80.64,../web/corpus/protein/haemophilus_influenzae.txt
lz4hc 1.8.3 -2,60.91,2067.19,509519,410887,80.64,../web/corpus/protein/haemophilus_influenzae.txt
lz4hc 1.8.3 -3,47.64,1972.73,509519,401933,78.88,../web/corpus/protein/haemophilus_influenzae.txt
lz4hc 1.8.3 -4,41.88,1957.21,509519,399285,78.37,../web/corpus/protein/haemophilus_influenzae.txt
lz4hc 1.8.3 -5,41.31,1955.79,509519,399088,78.33,../web/corpus/protein/haemophilus_influenzae.txt
lz4hc 1.8.3 -6,41.28,1956.65,509519,399080,78.32,../web/corpus/protein/haemophilus_influenzae.txt
lz4hc 1.8.3 -7,41.26,1956.99,509519,399080,78.32,../web/corpus/protein/haemophilus_influenzae.txt
lz4hc 1.8.3 -8,41.31,1956.23,509519,399080,78.32,../web/corpus/protein/haemophilus_influenzae.txt
lz4hc 1.8.3 -9,41.25,1956.41,509519,399080,78.32,../web/corpus/protein/haemophilus_influenzae.txt
lz4hc 1.8.3 -10,23.09,1891.70,509519,398671,78.24,../web/corpus/protein/haemophilus_influenzae.txt
lz4hc 1.8.3 -11,23.10,1892.38,509519,398671,78.24,../web/corpus/protein/haemophilus_influenzae.txt
lz4hc 1.8.3 -12,18.78,1848.69,509519,398656,78.24,../web/corpus/protein/haemophilus_influenzae.txt
lzf 3.6 -0,238.74,574.16,509519,481044,94.41,../web/corpus/protein/haemophilus_influenzae.txt
lzf 3.6 -1,257.24,609.58,509519,391705,76.88,../web/corpus/protein/haemophilus_influenzae.txt
lzfse 2017-03-08,41.61,425.59,509519,296363,58.17,../web/corpus/protein/haemophilus_influenzae.txt
lzg 1.0.8 -1,61.43,660.33,509519,486440,95.47,../web/corpus/protein/haemophilus_influenzae.txt
lzg 1.0.8 -2,44.50,654.04,509519,485735,95.33,../web/corpus/protein/haemophilus_influenzae.txt
lzg 1.0.8 -3,32.26,642.89,509519,484354,95.06,../web/corpus/protein/haemophilus_influenzae.txt
lzg 1.0.8 -4,23.81,622.11,509519,481065,94.42,../web/corpus/protein/haemophilus_influenzae.txt
lzg 1.0.8 -5,15.41,589.00,509519,476106,93.44,../web/corpus/protein/haemophilus_influenzae.txt
